Ind_ID,tape,Site_name,mass_day10,purge_time_1,purge1,collection_date,day10,cohort_date,cohort_day,Host,Li-cor_1,resp_time_1,resp_day11,mass_day14,purge_time_2,resp_time_2,resp_day15,Li_cor2,notes,treatment,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3
12,orange,Grant,6.805,,10.87777778,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:19:19,0.1334949,6.377,,,,,,,19o12,,,,,,,,,,,,,,,,,
13,orange,Grant,8.006,,10.88636364,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:20:50,0.4394091,4.145,,,,,,,19o13,,,,,,,,,,,,,,,,,
14,orange,Grant,9.524,,10.89494949,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:22:31,1.611578,8.592,,,,,,,19o14,,,,,,,,,,,,,,,,,
15,orange,Milford,8.486,,10.90353535,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:24:24,0.2291942,7.798,,,,,,,19o15,,,,,,,,,,,,,,,,,
16,orange,Grant,3.315,,10.91212121,2017-08-21,2017-09-21,2017-09-11,19,haw,6262,10:26:11,0.3178816,2.255,,,,,,,19o16,,,,,,,,,,,,,,,,,
17,orange,Grant,6.477,,10.92070707,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:27:40,1.187991,5.947,,,,,,RT,19o17,2017-10-14,33,E12,fly,,,,2017-10-14,11:21,not put into trikinetics because it died,,,,,,,
18,orange,Grant,10.535,,10.92929293,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:29:15,0.4688924,7.623,,,,,,,19o18,,,,,,,,,,,,,,,,,
19,orange,Grant,5.968,,10.93787879,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:30:59,0.2281495,5.553,,,,,,,19o19,,,,,,,,,,,,,,,,,
20,orange,Grant,9.332,,10.94646465,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:32:44,1.818178,8.726,,,,,,,19o20,,,,,,,,,,,,,,,,,
21,orange,Grant,4.768,,10.95505051,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:34:24,0.4333797,2.295,,,,,,,19o21,,,,,,,,,,,,,,,,,
22,orange,Grant,6.089,,10.96363636,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:35:57,0.4381161,2.401,,,,,,,19o22,,,,,,,,,,,,,,,,,
23,orange,Grant,11.937,,10.97222222,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:37:38,0.2551621,10.698,,,,,,,19o23,,,,,,,,,,,,,,,,,
24,orange,Grant,8.091,,10.98080808,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:38:59,1.316244,7.533,,,,,,,19o24,,,,,,,,,,,,,,,,,
25,orange,Grant,9.706,,10.98939394,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:40:43,1.730364,9.239,,,,,,,19o25,,,,,,,,,,,,,,,,,
26,orange,Grant,7.202,,10.9979798,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:42:26,0.1805878,6.614,,,,,,RT,19o26,2017-10-23,42,B2,fly,23,2,10:59,,,,,,,,,,
27,orange,Grant,6.121,,11.00656566,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:43:58,0.2023559,5.694,,,,,,,19o27,,,,,,,,,,,,,,,,,
28,orange,Grant,8.021,,11.01515152,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:45:50,1.342606,7.398,,,,,,RT,19o28,2017-10-12,31,G1,fly,31,2,20:21,2017-10-20,20:16,disturbed 2017-10-22 to check deaths;20:40,4,25,2017-10-20,20:24,,,
29,orange,Grant,8.658,,11.02373737,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:47:42,0.2144555,8.184,,,,,,,19o29,,,,,,,,,,,,,,,,,
30,orange,Grant,6.604,,11.03232323,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:49:20,0.1635122,6.089,,,,,,,19o30,,,,,,,,,,,,,,,,,
31,orange,Grant,4.807,,11.04090909,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:53:08,0.6637222,1.991,,,,,,,19o31,,,,,,,,,,,,,,,,,
32,orange,Grant,7.955,,11.04949495,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:55:02,0.1394563,7.457,,,,,,,19o32,,,,,,,,,,,,,,,,,
33,orange,Blank,,,11.05808081,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:56:45,1.61E-02,,,,,,,,19o33,,,,,,,,,,,,,,,,,
34,orange,Blank,,11:04,11.06666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,6262,10:57:56,1.73E-02,,13:18,,,,,,19o34,,,,,,,,,,,,,,,,,
1,red,Grant,5.115,11:04,11.06666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,9:57:17,5.62E-02,4.997,12:54,,,,,,19r1,,,,,,,,,,,,,,,,,
2,red,Grant,7.662,,11.07424242,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,9:59:00,9.99E-02,6.789,,,,,,,19r2,,,,,,,,,,,,,,,,,
3,red,Grant,7.998,,11.08181818,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:00:38,1.122317,,,,,,dead and removed,,19r3,,,,,,,,,,,,,,,,,
4,red,Grant,4.043,,11.08939394,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:02:53,0.3722767,,,,,,,,19r4,,,,,,,,,,,,,,,,,
5,red,Grant,6.205,,11.0969697,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:04:33,0.106737,5.82,,,,,,,19r5,,,,,,,,,,,,,,,,,
6,red,Grant,12.283,,11.10454545,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:06:25,0.1927551,11.466,,,,,,,19r6,,,,,,,,,,,,,,,,,
7,red,Grant,6.521,,11.11212121,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:08:16,0.2750917,5.905,,,,,,,19r7,,,,,,,,,,,,,,,,,
8,red,Grant,9.84,,11.11969697,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:09:54,0.1537569,9.171,,,,,,,19r8,,,,,,,,,,,,,,,,,
9,red,Grant,8.35,,11.12727273,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:11:20,0.1124315,7.867,,,,,,,19r9,,,,,,,,,,,,,,,,,
10,red,Grant,8.551,,11.13484848,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:12:57,0.8857433,,,,,,missing; lost,,19r10,,,,,,,,,,,,,,,,,
11,red,Grant,6.032,,11.14242424,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:17:39,0.1564543,5.646,,,,,,,19r11,,,,,,,,,,,,,,,,,
12,red,Grant,6.193,,11.15,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:19:19,0.1525812,6.08,,,,,,,19r12,,,,,,,,,,,,,,,,,
13,red,Grant,2.732,,11.15757576,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:20:50,0.3630015,,,,,,dead and removed,,19r13,,,,,,,,,,,,,,,,,
14,red,Grant,12.737,,11.16515152,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:22:31,0.1555723,11.804,,,,,,,19r14,,,,,,,,,,,,,,,,,
15,red,Grant,4.355,,11.17272727,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:24:24,1.74853,,,,,,dead and removed,,19r15,,,,,,,,,,,,,,,,,
16,red,Grant,7.539,,11.18030303,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:26:11,0.1144646,6.749,,,,,,,19r16,,,,,,,,,,,,,,,,,
17,red,Grant,5.837,,11.18787879,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:27:40,9.31E-02,5.458,,,,,,,19r17,,,,,,,,,,,,,,,,,
18,red,Grant,5.602,,11.19545455,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:29:15,0.2612205,4.584,,,,,,,19r18,,,,,,,,,,,,,,,,,
19,red,Grant,6.219,,11.2030303,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:30:59,1.80636,2.33,,,,,,,19r19,,,,,,,,,,,,,,,,,
20,red,Grant,7.285,,11.21060606,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:32:44,0.7132418,6.741,,,,,,,19r20,,,,,,,,,,,,,,,,,
21,red,Grant,7.592,,11.21818182,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:34:24,0.1001047,7.016,,,,,,,19r21,,,,,,,,,,,,,,,,,
22,red,Grant,4.126,,11.22575758,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:35:57,0.564571,3.774,,,,,,,19r22,,,,,,,,,,,,,,,,,
23,red,Grant,11.145,,11.23333333,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:37:38,0.157279,10.439,,,,,,,19r23,,,,,,,,,,,,,,,,,
24,red,Grant,6.676,,11.24090909,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:38:59,0.28744,5.896,,,,,,,19r24,,,,,,,,,,,,,,,,,
25,red,Grant,9.283,,11.24848485,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:40:43,9.22E-02,8.874,,,,,,,19r25,,,,,,,,,,,,,,,,,
26,red,Grant,4.069,,11.25606061,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:42:26,0.3107238,,,,,,squished; removed ,,19r26,,,,,,,,,,,,,,,,,
27,red,Grant,5.743,,11.26363636,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:43:58,9.87E-02,5.358,,,,,,,19r27,,,,,,,,,,,,,,,,,
28,red,Grant,2.54,,11.27121212,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:45:50,7.81E-02,2.216,,,,,,,19r28,,,,,,,,,,,,,,,,,
29,red,Grant,6.989,,11.27878788,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:47:42,0.3888482,2.763,,,,,,,19r29,,,,,,,,,,,,,,,,,
30,red,Grant,4.154,,11.28636364,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:49:20,0.3503578,,,,,,syrringe missing; lost ,,19r30,,,,,,,,,,,,,,,,,
31,red,Grant,5.942,,11.29393939,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:53:08,0.2505715,,,,,,not in syringe; lost,,19r31,,,,,,,,,,,,,,,,,
32,red,Grant,6.602,,11.30151515,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:55:02,0.112286,6.024,,,,,,,19r32,,,,,,,,,,,,,,,,,
33,red,Blank,,,11.30909091,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:56:45,1.16E-02,,,,,,,,19r33,,,,,,,,,,,,,,,,,
34,red,Blank,,11:19,11.31666667,2017-08-21,2017-09-21,2017-09-11,19,Apple,7000,10:57:56,1.12E-02,,13:05,,,,,,19r34,,,,,,,,,,,,,,,,,
1,red,Grant,2.93,13:43,13.71666667,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:11:20,6.25E-02,1.162,14:58,,,,,,20r1,,,,,,,,,,,,,,,,,
2,red,Grant,6.059,,13.72685185,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:12:44,0.7499059,3.061,,,,,,,20r2,,,,,,,,,,,,,,,,,
3,red,Grant,5.593,,13.73703704,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:14:22,7.23E-02,5.145,,,,,,,20r3,,,,,,,,,,,,,,,,,
4,red,Grant,4.95,,13.74722222,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:15:43,0.4807305,4.541,,,,,,RT,20r4,2017-10-13,31,F12,fly,2,2,17:33,2017-10-14,10:55,"not completely eclosed when put in trikinetics, stuck into pupae",,,,,,,
5,red,Grant,5.896,,13.75740741,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:17:23,7.29E-02,5.484,,,,,,,20r5,,,,,,,,,,,,,,,,,
6,red,Grant,6.445,,13.76759259,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:18:52,0.1921307,2.064,,,,,,,20r6,,,,,,,,,,,,,,,,,
7,red,Grant,6.019,,13.77777778,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:20:42,7.69E-02,5.485,,,,,,,20r7,,,,,,,,,,,,,,,,,
8,red,Grant,8.68,,13.78796296,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:22:41,8.46E-02,8.11,,,,,,,20r8,,,,,,,,,,,,,,,,,
9,red,Grant,7.314,,13.79814815,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:24:09,9.97E-02,6.713,,,,,,,20r9,,,,,,,,,,,,,,,,,
10,red,Grant,7.74,,13.80833333,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:25:39,8.73E-02,7.12,,,,,,,20r10,,,,,,,,,,,,,,,,,
11,red,Grant,8.782,,13.81851852,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:27:07,0.1315478,8.332,,,,,,,20r11,,,,,,,,,,,,,,,,,
12,red,Grant,6.707,,13.8287037,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:28:51,5.18E-02,6.302,,,,,,,20r12,,,,,,,,,,,,,,,,,
13,red,Grant,4.754,,13.83888889,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:30:32,4.09E-02,4.672,,,,,,,20r13,,,,,,,,,,,,,,,,,
14,red,Grant,8.11,,13.84907407,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:32:06,0.1759696,6.745,,,,,,,20r14,,,,,,,,,,,,,,,,,
15,red,Grant,7.03,,13.85925926,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:33:47,0.1999103,5.527,,,,,,,20r15,,,,,,,,,,,,,,,,,
16,red,Grant,7.898,,13.86944444,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:35:14,7.51E-02,,,,,,dead,,20r16,,,,,,,,,,,,,,,,,
17,red,Grant,5.84,,13.87962963,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:36:53,9.08E-03,5.405,,,,,,,20r17,,,,,,,,,,,,,,,,,
18,red,Blank,,,13.88981481,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:38:53,9.65E-03,,,,,,,,20r18,,,,,,,,,,,,,,,,,
19,red,Blank,,13:54,13.9,2017-08-21,2017-09-22,2017-09-12,20,Apple,7000,9:40:01,1.97E-04,,15:09,,,,,,20r19,,,,,,,,,,,,,,,,,
1,blue,Grant,7.792,14:54,14.9,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:11:20,0.1393292,7.308,14:49,,,,,,20b1,,,,,,,,,,,,,,,,,
2,blue,Grant,7.879,,14.91851852,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:12:44,1.18431,7.392,,,,,,,20b2,,,,,,,,,,,,,,,,,
3,blue,Grant,5.097,,14.93703704,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:14:22,4.81E-02,4.66,,,,,killed,,20b3,,,,,,,,,,,,,,,,,
4,blue,Grant,9.374,,14.95555556,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:15:43,0.2108481,8.883,,,,,,,20b4,,,,,,,,,,,,,,,,,
5,blue,Grant,6.692,,14.97407407,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:17:23,0.1776059,6.107,,,,,,,20b5,,,,,,,,,,,,,,,,,
6,blue,Grant,8.861,,14.99259259,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:18:52,0.1672918,8.372,,,,,,,20b6,,,,,,,,,,,,,,,,,
7,blue,Grant,7.904,,15.01111111,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:20:42,2.167835,,,,,,dead,,20b7,,,,,,,,,,,,,,,,,
8,blue,Grant,9.502,,15.02962963,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:22:41,0.1616183,8.816,,,,,,,20b8,,,,,,,,,,,,,,,,,
9,blue,Grant,6.634,,15.04814815,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:24:09,0.1558297,6.167,,,,,,,20b9,,,,,,,,,,,,,,,,,
10,blue,Grant,7.07,,15.06666667,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:25:39,0.1492172,6.485,,,,,,,20b10,,,,,,,,,,,,,,,,,
11,blue,Grant,6.846,,15.08518519,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:27:07,0.158086,6.195,,,,,,,20b11,,,,,,,,,,,,,,,,,
12,blue,Grant,8.295,,15.1037037,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:28:51,0.5286152,4.453,,,,,,,20b12,,,,,,,,,,,,,,,,,
13,blue,Grant,10.631,,15.12222222,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:30:32,0.2694785,9.908,,,,,,,20b13,,,,,,,,,,,,,,,,,
14,blue,Grant,7.545,,15.14074074,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:32:06,0.1313265,6.878,,,,,,,20b14,,,,,,,,,,,,,,,,,
15,blue,Grant,2.493,,15.15925926,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:33:47,7.21E-02,2.157,,,,,,,20b15,,,,,,,,,,,,,,,,,
16,blue,Grant,5.628,,15.17777778,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:35:14,0.86937,5.399,,,,,,RT,20b16,2017-10-13,31,E7,fly,7,2,14:03,2017-10-21,22:50,,4,18,2017-10-21,22:51,,,
17,blue,Grant,6.416,,15.1962963,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:36:53,0.9976436,5.996,,,,,,,20b17,,,,,,,,,,,,,,,,,
18,blue,Blank,,,15.21481481,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:38:53,1.70E-02,,,,,,,,20b18,,,,,,,,,,,,,,,,,
19,blue,Blank,,15:14,15.23333333,2017-08-21,2017-09-22,2017-09-12,20,Apple,6262,9:40:01,1.96E-02,,14:57,,,,,,20b19,,,,,,,,,,,,,,,,,
1,red,Ferris,8.877,15:15,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:35:09,0.3277086,9.435,9:41,9:07:06,0.1164296,,,,h2r1,,,,,,,,,,,,,,,,,
2,red,Ferris,12.018,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:36:50,9.54E-02,7.524,,9:08:36,5.92E-02,,,,h2r2,,,,,,,,,,,,,,,,,
3,red,Ferris,6.925,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:38:38,5.070808,4.068,,9:10:19,9.03E-02,,,,h2r3,,,,,,,,,,,,,,,,,
4,red,Ferris,8.591,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:44:55,0.7198915,4.438,,9:11:59,0.1532668,,,,h2r4,,,,,,,,,,,,,,,,,
5,red,Ferris,9.527,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:46:45,0.2068476,8.023,,9:13:21,9.26E-02,,,,h2r5,,,,,,,,,,,,,,,,,
6,red,Ferris,8.524,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:48:14,0.7775224,3.454,,9:14:44,0.6117479,,,,h2r6,,,,,,,,,,,,,,,,,
7,red,Ferris,8.71,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:49:44,0.2155528,8.535,,9:16:21,0.1095926,,,,h2r7,,,,,,,,,,,,,,,,,
8,red,Ferris,6.083,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:51:10,0.1791101,10.489,,9:17:44,8.78E-02,,,,h2r8,,,,,,,,,,,,,,,,,
9,red,Ferris,11.968,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:52:36,0.1468133,8.954,,9:19:22,7.21E-02,,,,h2r9,,,,,,,,,,,,,,,,,
10,red,Ferris,7.715,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:54:00,0.1952691,7.124,,9:20:41,0.111793,,,,h2r10,,,,,,,,,,,,,,,,,
11,red,Ferris,12.546,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:55:32,0.1354764,8.194,,9:22:12,8.76E-02,,,,h2r11,,,,,,,,,,,,,,,,,
12,red,Ferris,6.473,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:57:11,1.522838,7.783,,9:24:02,0.9077801,,,,h2r12,,,,,,,,,,,,,,,,,
13,red,Ferris,6.543,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,9:58:48,2.024637,2.702,,9:25:49,5.50E-02,,,,h2r13,,,,,,,,,,,,,,,,,
14,red,Ferris,11.74,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:00:27,0.1159819,8.038,,9:27:19,0.1045273,,,,h2r14,,,,,,,,,,,,,,,,,
15,red,Ferris,7.376,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:01:52,0.1447016,8.317,,9:28:45,9.51E-02,,,RT,h2r15,2017-10-19,11,C10,wasp,10,2,19:38,,,,,,,,,,
16,red,Ferris,10.992,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:03:19,1.041351,7.554,,9:30:10,0.6959037,,,,h2r16,,,,,,,,,,,,,,,,,
17,red,Ferris,8.442,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:04:56,0.164958,10.404,,9:31:39,0.1417594,,,,h2r17,,,,,,,,,,,,,,,,,
18,red,Ferris,9.495,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:06:15,0.5621437,,,9:32:54,0.1239396,,dead,,h2r18,,,,,,,,,,,,,,,,,
19,red,Ferris,5.565,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:07:44,0.2165338,9.753,,9:34:15,0.3358715,,,,h2r19,,,,,,,,,,,,,,,,,
20,red,Ferris,11.278,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:09:10,1.795423,9.116,,9:36:03,0.7727905,,,,h2r20,,,,,,,,,,,,,,,,,
21,red,Ferris,11.881,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:10:40,1.438319,5.106,,9:37:36,0.1010524,,,,h2r21,,,,,,,,,,,,,,,,,
22,red,Ferris,11.566,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:12:10,0.2254359,12.419,,9:38:58,8.75E-02,,,,h2r22,,,,,,,,,,,,,,,,,
23,red,Ferris,5.682,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:13:33,0.164487,10.241,,9:40:13,6.43E-02,,,RT,h2r23,2017-10-21,13,C10,wasp,31,2,17:28,,,,,,,,,,
24,red,Ferris,11.831,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:14:55,0.2197166,7.161,,9:41:35,0.9212366,,,,h2r24,,,,,,,,,,,,,,,,,
25,red,Ferris,8.104,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:16:09,1.701253,4.669,,9:44:07,0.8152881,,,,h2r25,,,,,,,,,,,,,,,,,
26,red,Ferris,9.651,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:17:44,1.034339,4.537,,9:45:41,0.7874705,,,,h2r26,,,,,,,,,,,,,,,,,
27,red,Ferris,6.498,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:19:16,1.512593,7.244,,9:47:15,0.7527652,,,,h2r27,,,,,,,,,,,,,,,,,
28,red,Ferris,7.765,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:20:48,1.529388,5.434,,9:48:46,0.1514041,,,,h2r28,,,,,,,,,,,,,,,,,
29,red,Ferris,7.155,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:22:18,1.44075,7.5,,9:50:10,0.6591215,,,,h2r29,,,,,,,,,,,,,,,,,
30,red,Ferris,9.214,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:23:51,1.012606,7.283,,9:51:41,0.0816492,,,,h2r30,,,,,,,,,,,,,,,,,
31,red,Ferris,10.41,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:25:21,0.207454,7.438,,9:52:55,6.88E-02,,,,h2r31,,,,,,,,,,,,,,,,,
32,red,Ferris,8.079,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:26:39,0.1821775,8.65,,9:54:01,9.92E-02,,looks dead,,h2r32,,,,,,,,,,,,,,,,,
33,red,Ferris,11.235,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:27:56,0.125583,8.305,,9:55:24,2.33E-02,,,,h2r33,,,,,,,,,,,,,,,,,
34,red,Blank,,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:29:18,1.96E-02,,,9:56:35,2.15E-02,,,,h2r34,,,,,,,,,,,,,,,,,
35,red,Blank,,15:25,,2017-09-19,2017-10-03,2017-09-23,2,Haw,6262,10:30:26,3.40E-02,,9:59,9:58:01,1.60E-03,,,,h2r35,,,,,,,,,,,,,,,,,
1,blue,Ferris,9.963,15:02,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:35:09,0.6921493,6.631,9:43,9:07:06,0.1352604,,,,h2b1,,,,,,,,,,,,,,,,,
2,blue,Ferris,7.853,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:36:50,1.397079,9.554,,9:08:36,0.7235807,,,,h2b2,,,,,,,,,,,,,,,,,
3,blue,Ferris,8.591,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:38:38,0.0783759,6.435,,9:10:19,4.97E-02,,,,h2b3,,,,,,,,,,,,,,,,,
4,blue,Ferris,5.87,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:44:55,0.1420783,7.937,,9:11:59,6.27E-02,,,,h2b4,,,,,,,,,,,,,,,,,
5,blue,Ferris,8.681,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:46:45,0.1821803,8.9,,9:13:21,8.98E-02,,,,h2b5,,,,,,,,,,,,,,,,,
6,blue,Ferris,4.554,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:48:14,0.10714,7.819,,9:14:44,4.48E-02,,,,h2b6,,,,,,,,,,,,,,,,,
7,blue,Ferris,9.271,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:49:44,6.02E-02,8.142,,9:16:21,0.0386848,,,,h2b7,,,,,,,,,,,,,,,,,
8,blue,Ferris,11.371,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:51:10,0.7675437,7.917,,9:17:44,0.4573728,,,,h2b8,,,,,,,,,,,,,,,,,
9,blue,Ferris,9.494,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:52:36,0.1629043,10.901,,9:19:22,6.03E-02,,,,h2b9,,,,,,,,,,,,,,,,,
10,blue,Ferris,7.647,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:54:00,0.5922799,6.558,,9:20:41,0.167771,,,,h2b10,,,,,,,,,,,,,,,,,
11,blue,Ferris,8.853,,,2017-09-19,2017-10-03,2017-09-23,2,Haw,7000,9:55:32,0.1228143,11.682,,9:22:12,0.5170934,,,,h2b11,,,,,,,,,,,,,,,,,
