"","read_day","trik_ID","bins","counts","light_status"
"29005",10,"t2","00:30",0,0
"29006",10,"t2","00:45",0,0
"29007",10,"t2","01:00",0,0
"29008",10,"t2","01:15",0,0
"29009",10,"t2","01:30",0,0
"29010",10,"t2","01:45",0,0
"29011",10,"t2","02:00",0,0
"29012",10,"t2","02:15",0,0
"29013",10,"t2","02:30",0,0
"29014",10,"t2","02:45",0,0
"29015",10,"t2","03:00",0,0
"29016",10,"t2","03:15",0,0
"29017",10,"t2","03:30",0,0
"29018",10,"t2","03:45",0,0
"29019",10,"t2","04:00",0,0
"29020",10,"t2","04:15",0,0
"29021",10,"t2","04:30",0,0
"29022",10,"t2","04:45",0,0
"29023",10,"t2","05:00",0,0
"29024",10,"t2","05:15",0,0
"29025",10,"t2","05:30",0,0
"29026",10,"t2","05:45",0,0
"29027",10,"t2","06:00",0,0
"29028",10,"t2","06:15",2,1
"29029",10,"t2","06:30",1,1
"29030",10,"t2","06:45",5,1
"29031",10,"t2","07:00",11,1
"29032",10,"t2","07:15",9,1
"29033",10,"t2","07:30",22,1
"29034",10,"t2","07:45",20,1
"29035",10,"t2","08:00",28,1
"29036",10,"t2","08:15",30,1
"29037",10,"t2","08:30",9,1
"29038",10,"t2","08:45",27,1
"29039",10,"t2","09:00",17,1
"29040",10,"t2","09:15",19,1
"29041",10,"t2","09:30",16,1
"29042",10,"t2","09:45",9,1
"29043",10,"t2","10:00",22,1
"29044",10,"t2","10:15",29,1
"29045",10,"t2","10:30",0,1
"29046",10,"t2","10:45",0,1
"29047",10,"t2","11:00",0,1
"29048",10,"t2","11:15",0,1
"29049",10,"t2","11:30",1,1
"29050",10,"t2","11:45",1,1
"29051",10,"t2","12:00",0,1
"29052",10,"t2","12:15",23,1
"29053",10,"t2","12:30",3,1
"29054",10,"t2","12:45",11,1
"29055",10,"t2","13:00",0,1
"29056",10,"t2","13:15",2,1
"29057",10,"t2","13:30",22,1
"29058",10,"t2","13:45",0,1
"29059",10,"t2","14:00",0,1
"29060",10,"t2","14:15",0,1
"29061",10,"t2","14:30",12,1
"29062",10,"t2","14:45",33,1
"29063",10,"t2","15:00",4,1
"29064",10,"t2","15:15",0,1
"29065",10,"t2","15:30",0,1
"29066",10,"t2","15:45",22,1
"29067",10,"t2","16:00",3,1
"29068",10,"t2","16:15",9,1
"29069",10,"t2","16:30",7,1
"29070",10,"t2","16:45",25,1
"29071",10,"t2","17:00",5,1
"29072",10,"t2","17:15",54,1
"29073",10,"t2","17:30",57,1
"29074",10,"t2","17:45",22,1
"29075",10,"t2","18:00",4,1
"29076",10,"t2","18:15",10,1
"29077",10,"t2","18:30",20,1
"29078",10,"t2","18:45",19,1
"29079",10,"t2","19:00",11,1
"29080",10,"t2","19:15",8,1
"29081",10,"t2","19:30",18,1
"29082",10,"t2","19:45",10,1
"29083",10,"t2","20:00",19,0.933333333333333
"29084",10,"t2","20:15",65,0
"29085",10,"t2","20:30",3,0
"29086",10,"t2","20:45",0,0
"29087",10,"t2","21:00",0,0
"29088",10,"t2","21:15",0,0
"29089",10,"t2","21:30",0,0
"29090",10,"t2","21:45",2,0
"29091",10,"t2","22:00",0,0
"29092",10,"t2","22:15",0,0
"29093",10,"t2","22:30",0,0
"29094",10,"t2","22:45",0,0
"29095",10,"t2","23:00",0,0
"29096",10,"t2","23:15",0,0
"29097",10,"t2","23:30",0,0
"29098",10,"t2","23:45",0,0
"29099",10,"t2","24:00",0,0
"29100",10,"t2",NA,0,NA
"29101",10,"t20","00:15",0,0
"29102",10,"t20","00:30",0,0
"29103",10,"t20","00:45",0,0
"29104",10,"t20","01:00",0,0
"29105",10,"t20","01:15",0,0
"29106",10,"t20","01:30",0,0
"29107",10,"t20","01:45",0,0
"29108",10,"t20","02:00",0,0
"29109",10,"t20","02:15",0,0
"29110",10,"t20","02:30",0,0
"29111",10,"t20","02:45",0,0
"29112",10,"t20","03:00",0,0
"29113",10,"t20","03:15",0,0
"29114",10,"t20","03:30",0,0
"29115",10,"t20","03:45",0,0
"29116",10,"t20","04:00",0,0
"29117",10,"t20","04:15",0,0
"29118",10,"t20","04:30",0,0
"29119",10,"t20","04:45",0,0
"29120",10,"t20","05:00",0,0
"29121",10,"t20","05:15",0,0
"29122",10,"t20","05:30",0,0
"29123",10,"t20","05:45",0,0
"29124",10,"t20","06:00",0,0
"29125",10,"t20","06:15",0,1
"29126",10,"t20","06:30",6,1
"29127",10,"t20","06:45",0,1
"29128",10,"t20","07:00",0,1
"29129",10,"t20","07:15",15,1
"29130",10,"t20","07:30",27,1
"29131",10,"t20","07:45",22,1
"29132",10,"t20","08:00",26,1
"29133",10,"t20","08:15",6,1
"29134",10,"t20","08:30",3,1
"29135",10,"t20","08:45",7,1
"29136",10,"t20","09:00",26,1
"29137",10,"t20","09:15",25,1
"29138",10,"t20","09:30",15,1
"29139",10,"t20","09:45",15,1
"29140",10,"t20","10:00",0,1
"29141",10,"t20","10:15",0,1
"29142",10,"t20","10:30",1,1
"29143",10,"t20","10:45",14,1
"29144",10,"t20","11:00",24,1
"29145",10,"t20","11:15",16,1
"29146",10,"t20","11:30",26,1
"29147",10,"t20","11:45",19,1
"29148",10,"t20","12:00",16,1
"29149",10,"t20","12:15",23,1
"29150",10,"t20","12:30",8,1
"29151",10,"t20","12:45",18,1
"29152",10,"t20","13:00",24,1
"29153",10,"t20","13:15",19,1
"29154",10,"t20","13:30",10,1
"29155",10,"t20","13:45",2,1
"29156",10,"t20","14:00",11,1
"29157",10,"t20","14:15",3,1
"29158",10,"t20","14:30",0,1
"29159",10,"t20","14:45",0,1
"29160",10,"t20","15:00",13,1
"29161",10,"t20","15:15",23,1
"29162",10,"t20","15:30",2,1
"29163",10,"t20","15:45",15,1
"29164",10,"t20","16:00",4,1
"29165",10,"t20","16:15",0,1
"29166",10,"t20","16:30",23,1
"29167",10,"t20","16:45",5,1
"29168",10,"t20","17:00",2,1
"29169",10,"t20","17:15",0,1
"29170",10,"t20","17:30",10,1
"29171",10,"t20","17:45",13,1
"29172",10,"t20","18:00",37,1
"29173",10,"t20","18:15",18,1
"29174",10,"t20","18:30",15,1
"29175",10,"t20","18:45",0,1
"29176",10,"t20","19:00",48,1
"29177",10,"t20","19:15",29,1
"29178",10,"t20","19:30",0,1
"29179",10,"t20","19:45",0,1
"29180",10,"t20","20:00",20,0.933333333333333
"29181",10,"t20","20:15",0,0
"29182",10,"t20","20:30",0,0
"29183",10,"t20","20:45",4,0
"29184",10,"t20","21:00",0,0
"29185",10,"t20","21:15",11,0
"29186",10,"t20","21:30",0,0
"29187",10,"t20","21:45",0,0
"29188",10,"t20","22:00",0,0
"29189",10,"t20","22:15",0,0
"29190",10,"t20","22:30",0,0
"29191",10,"t20","22:45",0,0
"29192",10,"t20","23:00",0,0
"29193",10,"t20","23:15",2,0
"29194",10,"t20","23:30",0,0
"29195",10,"t20","23:45",0,0
"29196",10,"t20","24:00",1,0
"29197",10,"t20",NA,0,NA
"29198",10,"t21","00:15",0,0
"29199",10,"t21","00:30",0,0
"29200",10,"t21","00:45",0,0
"29201",10,"t21","01:00",0,0
"29202",10,"t21","01:15",0,0
"29203",10,"t21","01:30",0,0
"29204",10,"t21","01:45",0,0
"29205",10,"t21","02:00",0,0
"29206",10,"t21","02:15",0,0
"29207",10,"t21","02:30",0,0
"29208",10,"t21","02:45",0,0
"29209",10,"t21","03:00",0,0
"29210",10,"t21","03:15",0,0
"29211",10,"t21","03:30",0,0
"29212",10,"t21","03:45",0,0
"29213",10,"t21","04:00",0,0
"29214",10,"t21","04:15",0,0
"29215",10,"t21","04:30",0,0
"29216",10,"t21","04:45",0,0
"29217",10,"t21","05:00",0,0
"29218",10,"t21","05:15",0,0
"29219",10,"t21","05:30",0,0
"29220",10,"t21","05:45",0,0
"29221",10,"t21","06:00",0,0
"29222",10,"t21","06:15",0,1
"29223",10,"t21","06:30",0,1
"29224",10,"t21","06:45",0,1
"29225",10,"t21","07:00",0,1
"29226",10,"t21","07:15",0,1
"29227",10,"t21","07:30",0,1
"29228",10,"t21","07:45",0,1
"29229",10,"t21","08:00",0,1
"29230",10,"t21","08:15",0,1
"29231",10,"t21","08:30",0,1
"29232",10,"t21","08:45",0,1
"29233",10,"t21","09:00",0,1
"29234",10,"t21","09:15",0,1
"29235",10,"t21","09:30",0,1
"29236",10,"t21","09:45",0,1
"29237",10,"t21","10:00",0,1
"29238",10,"t21","10:15",0,1
"29239",10,"t21","10:30",0,1
"29240",10,"t21","10:45",0,1
"29241",10,"t21","11:00",0,1
"29242",10,"t21","11:15",0,1
"29243",10,"t21","11:30",0,1
"29244",10,"t21","11:45",0,1
"29245",10,"t21","12:00",0,1
"29246",10,"t21","12:15",0,1
"29247",10,"t21","12:30",0,1
"29248",10,"t21","12:45",0,1
"29249",10,"t21","13:00",0,1
"29250",10,"t21","13:15",0,1
"29251",10,"t21","13:30",0,1
"29252",10,"t21","13:45",0,1
"29253",10,"t21","14:00",0,1
"29254",10,"t21","14:15",0,1
"29255",10,"t21","14:30",0,1
"29256",10,"t21","14:45",0,1
"29257",10,"t21","15:00",0,1
"29258",10,"t21","15:15",0,1
"29259",10,"t21","15:30",0,1
"29260",10,"t21","15:45",0,1
"29261",10,"t21","16:00",4,1
"29262",10,"t21","16:15",0,1
"29263",10,"t21","16:30",0,1
"29264",10,"t21","16:45",2,1
"29265",10,"t21","17:00",21,1
"29266",10,"t21","17:15",5,1
"29267",10,"t21","17:30",3,1
"29268",10,"t21","17:45",16,1
"29269",10,"t21","18:00",10,1
"29270",10,"t21","18:15",12,1
"29271",10,"t21","18:30",8,1
"29272",10,"t21","18:45",3,1
"29273",10,"t21","19:00",9,1
"29274",10,"t21","19:15",6,1
"29275",10,"t21","19:30",4,1
"29276",10,"t21","19:45",3,1
"29277",10,"t21","20:00",12,0.933333333333333
"29278",10,"t21","20:15",2,0
"29279",10,"t21","20:30",3,0
"29280",10,"t21","20:45",0,0
"29281",10,"t21","21:00",0,0
"29282",10,"t21","21:15",0,0
"29283",10,"t21","21:30",0,0
"29284",10,"t21","21:45",0,0
"29285",10,"t21","22:00",2,0
"29286",10,"t21","22:15",2,0
"29287",10,"t21","22:30",0,0
"29288",10,"t21","22:45",0,0
"29289",10,"t21","23:00",0,0
"29290",10,"t21","23:15",0,0
"29291",10,"t21","23:30",0,0
"29292",10,"t21","23:45",0,0
"29293",10,"t21","24:00",0,0
"29294",10,"t21",NA,0,NA
"29295",10,"t22","00:15",0,0
"29296",10,"t22","00:30",0,0
"29297",10,"t22","00:45",0,0
"29298",10,"t22","01:00",0,0
"29299",10,"t22","01:15",0,0
"29300",10,"t22","01:30",0,0
"29301",10,"t22","01:45",0,0
"29302",10,"t22","02:00",0,0
"29303",10,"t22","02:15",0,0
"29304",10,"t22","02:30",0,0
"29305",10,"t22","02:45",0,0
"29306",10,"t22","03:00",0,0
"29307",10,"t22","03:15",0,0
"29308",10,"t22","03:30",0,0
"29309",10,"t22","03:45",0,0
"29310",10,"t22","04:00",0,0
"29311",10,"t22","04:15",0,0
"29312",10,"t22","04:30",0,0
"29313",10,"t22","04:45",0,0
"29314",10,"t22","05:00",0,0
"29315",10,"t22","05:15",0,0
"29316",10,"t22","05:30",0,0
"29317",10,"t22","05:45",0,0
"29318",10,"t22","06:00",0,0
"29319",10,"t22","06:15",0,1
"29320",10,"t22","06:30",0,1
"29321",10,"t22","06:45",0,1
"29322",10,"t22","07:00",1,1
"29323",10,"t22","07:15",0,1
"29324",10,"t22","07:30",78,1
"29325",10,"t22","07:45",7,1
"29326",10,"t22","08:00",26,1
"29327",10,"t22","08:15",24,1
"29328",10,"t22","08:30",10,1
"29329",10,"t22","08:45",15,1
"29330",10,"t22","09:00",5,1
"29331",10,"t22","09:15",57,1
"29332",10,"t22","09:30",36,1
"29333",10,"t22","09:45",6,1
"29334",10,"t22","10:00",3,1
"29335",10,"t22","10:15",2,1
"29336",10,"t22","10:30",0,1
"29337",10,"t22","10:45",0,1
"29338",10,"t22","11:00",0,1
"29339",10,"t22","11:15",2,1
"29340",10,"t22","11:30",0,1
"29341",10,"t22","11:45",0,1
"29342",10,"t22","12:00",0,1
"29343",10,"t22","12:15",0,1
"29344",10,"t22","12:30",0,1
"29345",10,"t22","12:45",29,1
"29346",10,"t22","13:00",1,1
"29347",10,"t22","13:15",0,1
"29348",10,"t22","13:30",0,1
"29349",10,"t22","13:45",0,1
"29350",10,"t22","14:00",2,1
"29351",10,"t22","14:15",4,1
"29352",10,"t22","14:30",1,1
"29353",10,"t22","14:45",18,1
"29354",10,"t22","15:00",26,1
"29355",10,"t22","15:15",4,1
"29356",10,"t22","15:30",0,1
"29357",10,"t22","15:45",20,1
"29358",10,"t22","16:00",18,1
"29359",10,"t22","16:15",3,1
"29360",10,"t22","16:30",7,1
"29361",10,"t22","16:45",17,1
"29362",10,"t22","17:00",19,1
"29363",10,"t22","17:15",17,1
"29364",10,"t22","17:30",26,1
"29365",10,"t22","17:45",25,1
"29366",10,"t22","18:00",50,1
"29367",10,"t22","18:15",42,1
"29368",10,"t22","18:30",24,1
"29369",10,"t22","18:45",25,1
"29370",10,"t22","19:00",47,1
"29371",10,"t22","19:15",32,1
"29372",10,"t22","19:30",18,1
"29373",10,"t22","19:45",37,1
"29374",10,"t22","20:00",24,0.933333333333333
"29375",10,"t22","20:15",5,0
"29376",10,"t22","20:30",0,0
"29377",10,"t22","20:45",0,0
"29378",10,"t22","21:00",0,0
"29379",10,"t22","21:15",0,0
"29380",10,"t22","21:30",0,0
"29381",10,"t22","21:45",0,0
"29382",10,"t22","22:00",0,0
"29383",10,"t22","22:15",0,0
"29384",10,"t22","22:30",0,0
"29385",10,"t22","22:45",0,0
"29386",10,"t22","23:00",0,0
"29387",10,"t22","23:15",0,0
"29388",10,"t22","23:30",0,0
"29389",10,"t22","23:45",0,0
"29390",10,"t22","24:00",0,0
"29391",10,"t22",NA,0,NA
"29392",10,"t23","00:15",0,0
"29393",10,"t23","00:30",0,0
"29394",10,"t23","00:45",0,0
"29395",10,"t23","01:00",0,0
"29396",10,"t23","01:15",0,0
"29397",10,"t23","01:30",0,0
"29398",10,"t23","01:45",0,0
"29399",10,"t23","02:00",0,0
"29400",10,"t23","02:15",0,0
"29401",10,"t23","02:30",0,0
"29402",10,"t23","02:45",0,0
"29403",10,"t23","03:00",0,0
"29404",10,"t23","03:15",0,0
"29405",10,"t23","03:30",0,0
"29406",10,"t23","03:45",0,0
"29407",10,"t23","04:00",0,0
"29408",10,"t23","04:15",0,0
"29409",10,"t23","04:30",0,0
"29410",10,"t23","04:45",0,0
"29411",10,"t23","05:00",0,0
"29412",10,"t23","05:15",0,0
"29413",10,"t23","05:30",0,0
"29414",10,"t23","05:45",0,0
"29415",10,"t23","06:00",0,0
"29416",10,"t23","06:15",20,1
"29417",10,"t23","06:30",1,1
"29418",10,"t23","06:45",0,1
"29419",10,"t23","07:00",1,1
"29420",10,"t23","07:15",0,1
"29421",10,"t23","07:30",0,1
"29422",10,"t23","07:45",0,1
"29423",10,"t23","08:00",0,1
"29424",10,"t23","08:15",0,1
"29425",10,"t23","08:30",1,1
"29426",10,"t23","08:45",0,1
"29427",10,"t23","09:00",8,1
"29428",10,"t23","09:15",0,1
"29429",10,"t23","09:30",0,1
"29430",10,"t23","09:45",0,1
"29431",10,"t23","10:00",4,1
"29432",10,"t23","10:15",0,1
"29433",10,"t23","10:30",0,1
"29434",10,"t23","10:45",0,1
"29435",10,"t23","11:00",0,1
"29436",10,"t23","11:15",2,1
"29437",10,"t23","11:30",4,1
"29438",10,"t23","11:45",0,1
"29439",10,"t23","12:00",0,1
"29440",10,"t23","12:15",0,1
"29441",10,"t23","12:30",0,1
"29442",10,"t23","12:45",0,1
"29443",10,"t23","13:00",0,1
"29444",10,"t23","13:15",0,1
"29445",10,"t23","13:30",0,1
"29446",10,"t23","13:45",0,1
"29447",10,"t23","14:00",0,1
"29448",10,"t23","14:15",0,1
"29449",10,"t23","14:30",1,1
"29450",10,"t23","14:45",0,1
"29451",10,"t23","15:00",3,1
"29452",10,"t23","15:15",0,1
"29453",10,"t23","15:30",0,1
"29454",10,"t23","15:45",0,1
"29455",10,"t23","16:00",0,1
"29456",10,"t23","16:15",0,1
"29457",10,"t23","16:30",13,1
"29458",10,"t23","16:45",18,1
"29459",10,"t23","17:00",12,1
"29460",10,"t23","17:15",6,1
"29461",10,"t23","17:30",7,1
"29462",10,"t23","17:45",5,1
"29463",10,"t23","18:00",23,1
"29464",10,"t23","18:15",7,1
"29465",10,"t23","18:30",0,1
"29466",10,"t23","18:45",4,1
"29467",10,"t23","19:00",1,1
"29468",10,"t23","19:15",2,1
"29469",10,"t23","19:30",46,1
"29470",10,"t23","19:45",9,1
"29471",10,"t23","20:00",28,0.933333333333333
"29472",10,"t23","20:15",11,0
"29473",10,"t23","20:30",0,0
"29474",10,"t23","20:45",0,0
"29475",10,"t23","21:00",0,0
"29476",10,"t23","21:15",0,0
"29477",10,"t23","21:30",0,0
"29478",10,"t23","21:45",0,0
"29479",10,"t23","22:00",0,0
"29480",10,"t23","22:15",0,0
"29481",10,"t23","22:30",0,0
"29482",10,"t23","22:45",0,0
"29483",10,"t23","23:00",0,0
"29484",10,"t23","23:15",0,0
"29485",10,"t23","23:30",0,0
"29486",10,"t23","23:45",0,0
"29487",10,"t23","24:00",0,0
"29488",10,"t23",NA,0,NA
"29489",10,"t24","00:15",0,0
"29490",10,"t24","00:30",0,0
"29491",10,"t24","00:45",0,0
"29492",10,"t24","01:00",0,0
"29493",10,"t24","01:15",0,0
"29494",10,"t24","01:30",0,0
"29495",10,"t24","01:45",0,0
"29496",10,"t24","02:00",0,0
"29497",10,"t24","02:15",0,0
"29498",10,"t24","02:30",0,0
"29499",10,"t24","02:45",0,0
"29500",10,"t24","03:00",0,0
"29501",10,"t24","03:15",0,0
"29502",10,"t24","03:30",0,0
"29503",10,"t24","03:45",0,0
"29504",10,"t24","04:00",0,0
"29505",10,"t24","04:15",0,0
"29506",10,"t24","04:30",0,0
"29507",10,"t24","04:45",0,0
"29508",10,"t24","05:00",2,0
"29509",10,"t24","05:15",0,0
"29510",10,"t24","05:30",0,0
"29511",10,"t24","05:45",0,0
"29512",10,"t24","06:00",0,0
"29513",10,"t24","06:15",34,1
"29514",10,"t24","06:30",25,1
"29515",10,"t24","06:45",49,1
"29516",10,"t24","07:00",24,1
"29517",10,"t24","07:15",12,1
"29518",10,"t24","07:30",50,1
"29519",10,"t24","07:45",0,1
"29520",10,"t24","08:00",5,1
"29521",10,"t24","08:15",0,1
"29522",10,"t24","08:30",0,1
"29523",10,"t24","08:45",18,1
"29524",10,"t24","09:00",4,1
"29525",10,"t24","09:15",0,1
"29526",10,"t24","09:30",0,1
"29527",10,"t24","09:45",0,1
"29528",10,"t24","10:00",0,1
"29529",10,"t24","10:15",0,1
"29530",10,"t24","10:30",2,1
"29531",10,"t24","10:45",0,1
"29532",10,"t24","11:00",0,1
"29533",10,"t24","11:15",8,1
"29534",10,"t24","11:30",0,1
"29535",10,"t24","11:45",0,1
"29536",10,"t24","12:00",10,1
"29537",10,"t24","12:15",24,1
"29538",10,"t24","12:30",6,1
"29539",10,"t24","12:45",5,1
"29540",10,"t24","13:00",11,1
"29541",10,"t24","13:15",35,1
"29542",10,"t24","13:30",0,1
"29543",10,"t24","13:45",0,1
"29544",10,"t24","14:00",0,1
"29545",10,"t24","14:15",0,1
"29546",10,"t24","14:30",0,1
"29547",10,"t24","14:45",0,1
"29548",10,"t24","15:00",0,1
"29549",10,"t24","15:15",0,1
"29550",10,"t24","15:30",0,1
"29551",10,"t24","15:45",0,1
"29552",10,"t24","16:00",0,1
"29553",10,"t24","16:15",0,1
"29554",10,"t24","16:30",6,1
"29555",10,"t24","16:45",19,1
"29556",10,"t24","17:00",50,1
"29557",10,"t24","17:15",11,1
"29558",10,"t24","17:30",4,1
"29559",10,"t24","17:45",58,1
"29560",10,"t24","18:00",1,1
"29561",10,"t24","18:15",12,1
"29562",10,"t24","18:30",28,1
"29563",10,"t24","18:45",30,1
"29564",10,"t24","19:00",0,1
"29565",10,"t24","19:15",6,1
"29566",10,"t24","19:30",6,1
"29567",10,"t24","19:45",11,1
"29568",10,"t24","20:00",26,0.933333333333333
"29569",10,"t24","20:15",6,0
"29570",10,"t24","20:30",0,0
"29571",10,"t24","20:45",0,0
"29572",10,"t24","21:00",0,0
"29573",10,"t24","21:15",0,0
"29574",10,"t24","21:30",0,0
"29575",10,"t24","21:45",0,0
"29576",10,"t24","22:00",0,0
"29577",10,"t24","22:15",0,0
"29578",10,"t24","22:30",0,0
"29579",10,"t24","22:45",0,0
"29580",10,"t24","23:00",0,0
"29581",10,"t24","23:15",0,0
"29582",10,"t24","23:30",0,0
"29583",10,"t24","23:45",0,0
"29584",10,"t24","24:00",0,0
"29585",10,"t24",NA,0,NA
"29586",10,"t25","00:15",0,0
"29587",10,"t25","00:30",0,0
"29588",10,"t25","00:45",0,0
"29589",10,"t25","01:00",0,0
"29590",10,"t25","01:15",0,0
"29591",10,"t25","01:30",0,0
"29592",10,"t25","01:45",0,0
"29593",10,"t25","02:00",0,0
"29594",10,"t25","02:15",0,0
"29595",10,"t25","02:30",0,0
"29596",10,"t25","02:45",0,0
"29597",10,"t25","03:00",0,0
"29598",10,"t25","03:15",0,0
"29599",10,"t25","03:30",0,0
"29600",10,"t25","03:45",0,0
"29601",10,"t25","04:00",0,0
"29602",10,"t25","04:15",0,0
"29603",10,"t25","04:30",0,0
"29604",10,"t25","04:45",0,0
"29605",10,"t25","05:00",0,0
"29606",10,"t25","05:15",0,0
"29607",10,"t25","05:30",0,0
"29608",10,"t25","05:45",0,0
"29609",10,"t25","06:00",0,0
"29610",10,"t25","06:15",0,1
"29611",10,"t25","06:30",0,1
"29612",10,"t25","06:45",0,1
"29613",10,"t25","07:00",0,1
"29614",10,"t25","07:15",0,1
"29615",10,"t25","07:30",0,1
"29616",10,"t25","07:45",0,1
"29617",10,"t25","08:00",0,1
"29618",10,"t25","08:15",0,1
"29619",10,"t25","08:30",0,1
"29620",10,"t25","08:45",0,1
"29621",10,"t25","09:00",0,1
"29622",10,"t25","09:15",0,1
"29623",10,"t25","09:30",0,1
"29624",10,"t25","09:45",0,1
"29625",10,"t25","10:00",0,1
"29626",10,"t25","10:15",0,1
"29627",10,"t25","10:30",0,1
"29628",10,"t25","10:45",0,1
"29629",10,"t25","11:00",0,1
"29630",10,"t25","11:15",0,1
"29631",10,"t25","11:30",0,1
"29632",10,"t25","11:45",0,1
"29633",10,"t25","12:00",0,1
"29634",10,"t25","12:15",0,1
"29635",10,"t25","12:30",0,1
"29636",10,"t25","12:45",0,1
"29637",10,"t25","13:00",0,1
"29638",10,"t25","13:15",0,1
"29639",10,"t25","13:30",0,1
"29640",10,"t25","13:45",0,1
"29641",10,"t25","14:00",0,1
"29642",10,"t25","14:15",0,1
"29643",10,"t25","14:30",0,1
"29644",10,"t25","14:45",0,1
"29645",10,"t25","15:00",2,1
"29646",10,"t25","15:15",0,1
"29647",10,"t25","15:30",0,1
"29648",10,"t25","15:45",0,1
"29649",10,"t25","16:00",7,1
"29650",10,"t25","16:15",0,1
"29651",10,"t25","16:30",0,1
"29652",10,"t25","16:45",0,1
"29653",10,"t25","17:00",0,1
"29654",10,"t25","17:15",0,1
"29655",10,"t25","17:30",0,1
"29656",10,"t25","17:45",0,1
"29657",10,"t25","18:00",0,1
"29658",10,"t25","18:15",0,1
"29659",10,"t25","18:30",0,1
"29660",10,"t25","18:45",0,1
"29661",10,"t25","19:00",0,1
"29662",10,"t25","19:15",0,1
"29663",10,"t25","19:30",0,1
"29664",10,"t25","19:45",0,1
"29665",10,"t25","20:00",0,0.933333333333333
"29666",10,"t25","20:15",0,0
"29667",10,"t25","20:30",0,0
"29668",10,"t25","20:45",0,0
"29669",10,"t25","21:00",0,0
"29670",10,"t25","21:15",0,0
"29671",10,"t25","21:30",0,0
"29672",10,"t25","21:45",0,0
"29673",10,"t25","22:00",0,0
"29674",10,"t25","22:15",0,0
"29675",10,"t25","22:30",0,0
"29676",10,"t25","22:45",0,0
"29677",10,"t25","23:00",0,0
"29678",10,"t25","23:15",0,0
"29679",10,"t25","23:30",0,0
"29680",10,"t25","23:45",0,0
"29681",10,"t25","24:00",0,0
"29682",10,"t25",NA,0,NA
"29683",10,"t26","00:15",0,0
"29684",10,"t26","00:30",0,0
"29685",10,"t26","00:45",0,0
"29686",10,"t26","01:00",0,0
"29687",10,"t26","01:15",0,0
"29688",10,"t26","01:30",0,0
"29689",10,"t26","01:45",0,0
"29690",10,"t26","02:00",0,0
"29691",10,"t26","02:15",0,0
"29692",10,"t26","02:30",0,0
"29693",10,"t26","02:45",0,0
"29694",10,"t26","03:00",0,0
"29695",10,"t26","03:15",0,0
"29696",10,"t26","03:30",0,0
"29697",10,"t26","03:45",0,0
"29698",10,"t26","04:00",0,0
"29699",10,"t26","04:15",0,0
"29700",10,"t26","04:30",0,0
"29701",10,"t26","04:45",0,0
"29702",10,"t26","05:00",0,0
"29703",10,"t26","05:15",0,0
"29704",10,"t26","05:30",0,0
"29705",10,"t26","05:45",0,0
"29706",10,"t26","06:00",0,0
"29707",10,"t26","06:15",3,1
"29708",10,"t26","06:30",4,1
"29709",10,"t26","06:45",11,1
"29710",10,"t26","07:00",15,1
"29711",10,"t26","07:15",9,1
"29712",10,"t26","07:30",9,1
"29713",10,"t26","07:45",2,1
"29714",10,"t26","08:00",1,1
"29715",10,"t26","08:15",0,1
"29716",10,"t26","08:30",3,1
"29717",10,"t26","08:45",10,1
"29718",10,"t26","09:00",7,1
"29719",10,"t26","09:15",1,1
"29720",10,"t26","09:30",0,1
"29721",10,"t26","09:45",0,1
"29722",10,"t26","10:00",0,1
"29723",10,"t26","10:15",3,1
"29724",10,"t26","10:30",0,1
"29725",10,"t26","10:45",0,1
"29726",10,"t26","11:00",0,1
"29727",10,"t26","11:15",0,1
"29728",10,"t26","11:30",0,1
"29729",10,"t26","11:45",0,1
"29730",10,"t26","12:00",0,1
"29731",10,"t26","12:15",0,1
"29732",10,"t26","12:30",0,1
"29733",10,"t26","12:45",0,1
"29734",10,"t26","13:00",1,1
"29735",10,"t26","13:15",0,1
"29736",10,"t26","13:30",0,1
"29737",10,"t26","13:45",0,1
"29738",10,"t26","14:00",0,1
"29739",10,"t26","14:15",8,1
"29740",10,"t26","14:30",5,1
"29741",10,"t26","14:45",13,1
"29742",10,"t26","15:00",0,1
"29743",10,"t26","15:15",2,1
"29744",10,"t26","15:30",5,1
"29745",10,"t26","15:45",4,1
"29746",10,"t26","16:00",4,1
"29747",10,"t26","16:15",1,1
"29748",10,"t26","16:30",34,1
"29749",10,"t26","16:45",14,1
"29750",10,"t26","17:00",9,1
"29751",10,"t26","17:15",7,1
"29752",10,"t26","17:30",7,1
"29753",10,"t26","17:45",3,1
"29754",10,"t26","18:00",15,1
"29755",10,"t26","18:15",10,1
"29756",10,"t26","18:30",2,1
"29757",10,"t26","18:45",4,1
"29758",10,"t26","19:00",19,1
"29759",10,"t26","19:15",1,1
"29760",10,"t26","19:30",0,1
"29761",10,"t26","19:45",0,1
"29762",10,"t26","20:00",0,0.933333333333333
"29763",10,"t26","20:15",0,0
"29764",10,"t26","20:30",3,0
"29765",10,"t26","20:45",0,0
"29766",10,"t26","21:00",0,0
"29767",10,"t26","21:15",0,0
"29768",10,"t26","21:30",0,0
"29769",10,"t26","21:45",0,0
"29770",10,"t26","22:00",0,0
"29771",10,"t26","22:15",0,0
"29772",10,"t26","22:30",0,0
"29773",10,"t26","22:45",0,0
"29774",10,"t26","23:00",0,0
"29775",10,"t26","23:15",0,0
"29776",10,"t26","23:30",0,0
"29777",10,"t26","23:45",0,0
